-74.049 -38.339 -37.779 -37.779 -7.045 -2.426 -2.426 2.191 2.173 2.173 16.751 16.755
-74.045 -38.372 -37.787 -37.787 -6.886 -2.498 -2.498 2.436 2.202 2.202 16.666 16.667
-74.041 -38.403 -37.796 -37.796 -6.724 -2.568 -2.568 2.687 2.234 2.234 16.565 16.565
-74.038 -38.433 -37.804 -37.804 -6.561 -2.635 -2.635 2.945 2.269 2.269 16.453 16.457
-74.034 -38.462 -37.814 -37.814 -6.396 -2.701 -2.701 3.209 2.305 2.305 16.332 16.332
-74.03 -38.49 -37.823 -37.823 -6.229 -2.764 -2.764 3.479 2.343 2.343 16.205 16.205
-74.027 -38.517 -37.834 -37.834 -6.062 -2.824 -2.824 3.754 2.382 2.382 16.074 16.074
-74.023 -38.542 -37.844 -37.844 -5.893 -2.882 -2.882 4.033 2.423 2.423 15.939 15.939
-74.02 -38.566 -37.855 -37.855 -5.724 -2.937 -2.937 4.317 2.464 2.464 15.802 16.168
-74.016 -38.588 -37.867 -37.866 -5.555 -2.988 -2.988 4.605 2.507 2.507 15.665 15.686
-74.013 -38.608 -37.878 -37.878 -5.386 -3.036 -3.036 4.895 2.55 2.55 15.209 15.527
-74.01 -38.627 -37.89 -37.89 -5.217 -3.08 -3.08 5.189 2.593 2.593 14.736 15.39
-74.007 -38.643 -37.903 -37.903 -5.049 -3.121 -3.121 5.484 2.637 2.637 14.27 15.254
-74.004 -38.658 -37.916 -37.916 -4.881 -3.158 -3.158 5.78 2.68 2.68 13.81 15.119
-74.001 -38.67 -37.929 -37.929 -4.715 -3.192 -3.192 6.076 2.724 2.724 13.357 14.987
-73.998 -38.681 -37.942 -37.942 -4.551 -3.221 -3.221 6.373 2.767 2.767 12.914 14.858
-73.996 -38.689 -37.955 -37.955 -4.389 -3.246 -3.246 6.667 2.81 2.81 12.478 14.731
-73.993 -38.695 -37.969 -37.969 -4.23 -3.268 -3.268 6.961 2.852 2.852 12.053 14.607
-73.991 -38.699 -37.984 -37.984 -4.074 -3.286 -3.286 7.251 2.892 2.892 11.639 14.485
-73.989 -38.701 -37.998 -37.998 -3.922 -3.3 -3.3 7.537 2.932 2.932 11.237 14.367
-73.986 -38.701 -38.013 -38.013 -3.775 -3.31 -3.31 7.817 2.971 2.971 10.849 14.251
-73.985 -38.699 -38.028 -38.028 -3.632 -3.316 -3.316 8.089 3.008 3.008 10.477 14.138
